STUDENT_ID,X1POVERTY,X1CONTROL,X1LOCALE,X1REGION,S2SEX,S2FRDROPOUT,S2EDUASP,S2EDUEXP,S2SUREBA,S2CLG2013,S2GOVLOAN,S2OCC30EARN,S2FAVSUBJ,S2CANTAFFORD,S2ACADEMIC,S2CANTSEND,S2HSJOBEVER,S2HSJOBHR,S3ANYCLGCRED,S3DUAL,S3APMATH,S3APSCIENCE,S3CNSLCLG,S3CLGINFLU,X1FAMINCOME,X3TGPATOT,X1RACE
15771,0,Public,Town,South,Male,-9,3,4,3,1,3,-7,13,3,0,-7,0,-7,0,-7,-7,-7,1,5,3,2,8
15772,0,Public,Suburb,West,Female,0,7,12,1,1,1,90000,3,3,1,0,1,7,-8,-8,-8,-8,-8,-8,6,4,2
15773,-8,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,8
15774,-8,Public,Rural,Midwest,Female,-9,7,10,1,1,1,-9,13,2,0,-9,0,-7,1,3,-7,-7,1,4,-8,2,6
15775,0,Public,City,Midwest,Male,0,6,7,1,1,3,65000,11,-9,0,0,1,20,1,1,-7,-7,1,4,2,2,5
15776,0,Public,Suburb,South,Male,0,5,8,1,1,1,70000,1,4,0,0,1,24,1,3,1,1,1,6,2,2.5,3
15777,-8,Public,Rural,South,Male,0,8,4,3,1,3,60000,1,3,0,0,1,10,0,-7,-7,-7,2,1,-8,1.5,8
15778,1,Public,Suburb,South,Female,2,2,2,2,1,1,60000,6,2,0,0,0,-7,0,-7,-7,-7,-7,4,2,2,8
15779,1,Public,City,Midwest,Male,2,4,6,2,1,1,-7,5,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,2,3,2
15780,0,Public,City,Midwest,Male,2,2,2,2,2,-7,45000,7,1,0,1,1,8,0,-7,-7,-7,2,4,2,1.5,8
15782,0,Private,Suburb,Midwest,Male,0,5,8,1,2,3,1000,11,4,1,0,0,-7,1,1,1,1,1,12,13,3.5,6
15783,1,Public,Rural,Midwest,Female,0,8,10,2,1,3,40000,1,2,0,0,1,11,1,3,1,0,1,5,1,2.5,3
15784,-8,Public,Rural,South,Female,0,7,11,1,1,3,90000,3,3,0,0,1,30,1,1,1,0,-7,11,-8,3.5,8
15785,0,Public,Rural,South,Female,0,7,12,1,1,2,-9,1,3,0,0,1,20,1,1,-7,-7,2,4,7,3,8
15786,1,Public,Town,Northeast,Male,0,8,6,3,1,2,-9,11,2,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,1.5,3
15787,0,Public,Rural,Midwest,Female,1,5,8,2,1,3,80000,5,2,0,-7,1,25,-8,-8,-8,-8,-8,-8,4,3,8
15789,-8,Public,City,Midwest,Female,0,7,6,2,1,1,40000,4,1,0,-7,1,23,0,-7,-7,-7,1,3,-8,2.5,8
15790,0,Public,Suburb,Midwest,Male,0,5,8,1,1,1,-9,5,2,0,0,1,20,1,2,-7,-7,1,4,4,3,8
15791,-8,Private,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3.5,2
15792,-8,Public,Suburb,West,Male,0,7,10,1,1,1,-7,3,2,0,0,1,20,1,2,1,1,1,4,-8,4,5
15793,0,Public,Rural,West,Male,1,7,12,1,1,3,100000,1,3,0,0,0,-7,1,1,1,0,1,4,3,3.5,5
15794,0,Public,Town,South,Female,0,7,11,1,1,1,100000,3,4,0,0,1,20,1,2,1,1,2,4,3,3,8
15795,-8,Public,Rural,South,Male,1,6,10,1,1,2,70000,10,3,0,0,0,-7,1,1,-7,-7,1,4,-8,3,4
15796,0,Public,City,South,Female,1,7,8,1,1,3,50000,12,3,0,0,1,16,1,2,1,1,1,4,4,2,5
15797,0,Public,Suburb,Northeast,Male,0,6,10,1,1,1,60000,11,2,0,0,1,40,0,-7,-7,-7,1,4,2,2.5,3
15798,-8,Public,Suburb,Midwest,Female,0,5,8,2,1,1,65000,11,1,1,0,0,-7,1,1,0,0,1,4,-8,2.5,3
15799,1,Public,Rural,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,10,2,3,3
15800,-8,Public,Suburb,West,Male,0,7,12,1,1,2,300000,3,4,1,-7,0,-7,1,2,0,0,2,10,-8,1.5,5
15801,0,Public,Town,South,Male,0,6,10,2,1,1,80000,9,4,0,0,1,15,0,-7,-7,-7,1,4,5,2,8
15802,0,Public,Rural,South,Female,0,5,8,1,1,1,35000,1,4,0,-7,1,9,-8,-8,-8,-8,-8,-8,4,3.5,8
15803,-8,Public,Suburb,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.5,3
15804,-8,Public,Rural,South,Male,0,7,10,1,1,3,90000,11,3,0,0,1,17,1,2,0,0,2,10,-8,2.5,8
15805,-8,Private,Suburb,South,Female,0,7,12,1,1,-9,90000,6,2,0,-7,1,12,0,-7,-7,-7,1,4,-8,3.5,5
15806,-8,Public,Suburb,West,Male,0,5,3,3,1,3,-7,7,3,0,0,0,-7,1,1,-7,-7,2,10,-8,1,5
15807,-8,Public,Suburb,West,Female,0,5,8,2,1,1,30000,4,3,0,0,1,10,1,3,-7,-7,1,1,-8,2.5,8
15808,0,Public,Suburb,South,Male,0,6,10,1,1,2,1000000,6,3,0,-7,0,-7,1,2,1,0,2,4,7,3.5,8
15809,-8,Public,Suburb,South,Male,0,6,10,1,1,1,65000,6,3,0,0,1,40,0,-7,-7,-7,1,6,-8,2,5
15811,1,Public,Town,South,Male,1,8,2,3,1,2,-7,6,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,4,8
15812,-8,Public,Suburb,South,Female,0,6,8,2,1,1,-7,4,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,3,-9
15813,-8,Public,Suburb,South,Female,0,7,8,1,1,3,-9,3,3,0,0,0,-7,1,2,1,0,2,10,-8,2.5,3
15814,0,Public,City,Northeast,Female,0,7,10,1,1,1,500000,9,4,1,0,0,-7,1,1,0,1,1,4,4,3.5,8
15815,0,Public,City,South,Male,0,7,10,1,1,1,80000,3,3,0,-7,1,40,1,1,1,1,2,11,7,2.5,8
15816,0,Public,Suburb,South,Male,1,4,7,2,1,1,85000,6,3,0,1,0,-7,0,-7,-7,-7,1,3,4,1.5,8
15817,0,Public,Rural,South,Female,0,7,12,1,1,1,30000,9,3,0,0,1,8,0,-7,-7,-7,1,4,2,2.5,8
15818,0,Public,Rural,Midwest,Male,0,6,10,1,1,3,50000,3,3,0,0,1,7,1,1,-7,-7,1,4,4,3.5,8
15819,0,Public,Rural,South,Male,1,6,8,2,1,2,-7,11,3,0,0,0,-7,1,1,1,0,1,4,10,3.5,8
15820,0,Public,Suburb,South,Male,0,6,10,1,1,2,150000,5,4,0,0,1,6,-8,-8,-8,-8,-8,-8,9,3,8
15821,-8,Public,Suburb,Midwest,Male,0,6,13,1,1,2,-7,7,2,0,1,0,-7,0,-7,-7,-7,2,4,-8,2.5,5
15822,-8,Public,City,Midwest,Female,0,2,13,2,1,1,80000,1,2,0,0,0,-7,0,-7,-7,-7,1,10,-8,2.5,8
15823,0,Private,City,South,Female,1,5,8,2,1,3,30000,11,3,0,0,1,11,1,2,0,0,1,4,8,3.5,8
15824,-8,Public,Suburb,West,Male,1,6,6,3,1,2,90000,1,3,1,-7,0,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9
15825,0,Public,Town,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,8
15826,-8,Private,City,South,Female,0,5,13,2,1,2,-7,1,4,0,0,1,32,-8,-8,-8,-8,-8,-8,-8,3,6
15827,-8,Public,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,4,-8,1.5,5
15828,-8,Public,Rural,South,Female,0,7,12,1,1,1,-7,3,1,0,1,1,30,-8,-8,-8,-8,-8,-8,-8,3.5,-9
15829,1,Public,City,West,Male,1,6,8,2,1,3,-7,4,2,0,0,0,-7,0,-7,-7,-7,1,4,1,1,5
15830,-8,Public,Suburb,West,Male,1,7,12,1,1,1,75000,11,3,1,0,1,25,0,-7,-7,-7,1,4,-8,3,8
15831,-8,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2
15832,1,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,1,10,2,1.5,3
15833,0,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,3,4,2,1,8
15834,0,Public,Suburb,South,Male,0,5,8,2,1,1,-7,7,3,0,0,0,-7,0,-7,-7,-7,2,4,4,1.5,8
15835,1,Public,City,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,-7,11,2,3,8
15836,0,Public,Rural,South,Male,0,8,8,2,3,1,-9,5,-9,0,0,0,-7,-8,-8,-8,-8,-8,-8,4,2.5,8
15838,0,Public,Suburb,Midwest,Male,0,6,10,1,1,3,65000,10,4,0,0,1,9,1,2,1,1,1,4,9,3.5,8
15840,0,Public,Rural,West,Female,0,6,8,2,1,1,5000,2,3,-9,0,0,-7,1,2,-7,-7,1,4,4,3.5,5
15841,-8,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,8
15842,0,Private,City,West,Male,0,5,8,1,1,2,-7,11,2,0,0,0,-7,1,3,-7,-7,1,6,4,3.5,8
15843,0,Public,Rural,Midwest,Male,0,7,12,1,1,3,-7,6,4,0,-7,1,5,1,1,1,1,1,4,6,4,2
15844,1,Private,City,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,3
15845,0,Public,City,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,1,4,3,3.5,2
15846,0,Public,Rural,Midwest,Female,1,7,8,2,1,1,-7,1,3,0,0,1,15,0,-7,-7,-7,1,4,4,3,3
15847,-8,Public,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,8
15848,0,Public,City,Midwest,Male,5,8,8,1,1,2,-7,5,3,0,0,0,-7,0,-7,-7,-7,1,11,3,2.5,8
15849,0,Public,Suburb,South,Male,0,5,2,2,1,1,80000,6,1,0,0,0,-7,0,-7,-7,-7,3,4,8,0.5,6
15850,0,Public,Town,South,Male,1,7,10,1,1,-7,85000,6,3,-9,0,1,40,1,1,1,1,1,4,2,4,6
15851,-8,Public,Suburb,South,Male,0,7,10,1,1,3,70000,7,3,1,0,1,20,0,-7,-7,-7,1,10,-8,2,3
15852,-8,Private,Suburb,West,Male,0,7,12,1,1,2,-9,3,4,0,-7,0,-7,1,2,1,1,1,10,-8,-8,-9
15853,-8,Public,City,Northeast,Male,3,7,2,3,3,3,100000,11,3,0,0,0,-7,0,-7,-7,-7,1,1,-8,1.5,6
15854,1,Public,Town,Northeast,Male,-9,6,6,2,1,-9,75000,4,2,0,0,1,30,0,-7,-7,-7,2,4,1,1,3
15855,0,Public,Suburb,West,Female,0,7,10,1,1,1,-7,13,3,0,0,0,-7,1,3,1,1,1,4,3,4,6
15857,0,Private,Suburb,Midwest,Female,0,5,8,1,1,3,-7,-9,-9,0,0,0,-7,1,1,1,1,1,4,8,4,5
15858,1,Private,Suburb,Northeast,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-7,-7,1,4,1,2.5,8
15859,-8,Private,City,Midwest,Male,0,6,2,3,3,3,15000,3,3,1,0,1,8,1,2,-7,-7,2,10,-8,2,4
15860,-8,Public,Rural,South,Female,0,7,10,1,1,1,75000,13,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,-8,4,8
15861,1,Public,Rural,South,Female,1,7,8,2,2,1,50000,1,2,0,-7,0,-7,1,3,-7,-7,2,3,1,2,7
15862,-8,Public,Suburb,Northeast,Male,1,7,9,2,1,1,-9,11,2,0,0,1,23,0,-7,-7,-7,1,4,-8,-8,5
15863,0,Public,Town,South,Male,1,5,8,2,1,3,50000,3,3,1,0,1,8,0,-7,-7,-7,1,8,2,3,5
15864,0,Public,Rural,South,Male,1,4,2,1,2,3,-7,6,3,0,0,1,8,0,-7,-7,-7,-7,11,3,1.5,3
15865,-8,Public,Rural,South,Male,1,2,2,3,2,-7,1000000,11,4,0,0,1,16,-4,-4,-4,-4,-4,-4,-8,1,5
15866,0,Public,Rural,Midwest,Female,0,5,8,2,1,3,-9,9,4,0,0,1,4,0,-7,-7,-7,2,4,4,3,8
15867,-8,Private,Town,South,Female,0,6,10,2,1,2,-9,1,4,1,0,0,-7,0,-7,-7,-7,1,5,-8,1,3
15869,0,Public,Rural,Midwest,Female,0,7,12,2,1,3,-7,6,4,0,0,1,20,1,2,1,1,2,4,6,4,8
15870,0,Public,Rural,Midwest,Male,0,6,13,2,2,2,60000,3,3,0,0,1,30,1,1,-7,-7,2,4,3,1,6
15871,0,Public,Suburb,South,Female,0,3,4,3,2,3,-7,5,2,0,0,0,-7,0,-7,-7,-7,1,5,3,3,8
15872,-8,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,8
15874,0,Public,Suburb,South,Male,4,3,2,4,2,-7,-7,13,4,0,-7,1,30,0,-7,-7,-7,-7,11,4,2.5,8
15875,0,Public,Town,Midwest,Female,0,7,12,1,1,1,100000,2,3,0,0,1,20,1,1,-7,-7,1,11,4,3.5,8
15876,0,Public,Suburb,Midwest,Female,0,6,8,2,1,1,35000,11,3,0,0,0,-7,1,1,1,0,1,10,2,3,6
15877,0,Private,City,Midwest,Male,1,3,4,2,1,2,90000,6,1,0,-7,0,-7,1,1,-7,-7,1,3,3,-9,8
15878,0,Public,Rural,Northeast,Male,0,7,12,1,1,3,100000,6,4,0,-7,1,4,1,1,1,1,1,10,5,4,6
15879,-8,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.5,8
15880,0,Public,Suburb,Midwest,Female,0,5,8,1,1,1,85000,6,3,1,0,1,9,1,1,-7,-7,1,4,6,3.5,8
15882,1,Public,Rural,Midwest,Female,0,6,10,1,1,3,70000,6,3,0,0,1,17,1,2,1,0,1,4,2,3.5,2
15883,0,Private,City,Midwest,Male,0,5,8,2,1,2,-7,6,2,0,0,0,-7,0,-7,-7,-7,1,4,13,3,8
15884,0,Public,Suburb,Midwest,Male,0,8,13,1,1,2,-7,11,4,0,0,0,-7,1,2,1,1,1,4,11,3.5,2
15885,1,Public,City,South,Male,0,6,8,1,1,1,100000,12,3,0,0,0,-7,1,2,0,0,1,4,2,1.5,3
15886,0,Private,Suburb,South,Male,0,6,10,1,1,3,-7,7,3,0,-9,0,-7,0,-7,-7,-7,1,10,4,3,5
15887,1,Public,City,South,Male,0,7,13,1,1,1,-7,11,3,0,0,0,-7,1,2,1,1,1,4,2,4,2
15888,-8,Public,City,South,Male,0,7,10,1,1,3,30000,6,3,0,0,0,-7,1,2,0,1,1,4,-8,3,-9
15889,0,Public,City,South,Male,0,7,13,2,1,3,60000,11,2,1,0,1,1,1,3,0,1,2,4,3,1.5,6
15890,0,Public,Rural,South,Female,1,2,2,3,1,2,-9,1,2,0,1,0,-7,0,-7,-7,-7,-7,4,3,1,8
15891,0,Public,Suburb,South,Female,0,6,10,1,1,1,70000,1,3,0,0,1,15,0,-7,-7,-7,1,4,6,3.5,8
15892,-8,Public,Rural,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-8,3,8
15893,-8,Public,Rural,Northeast,Male,0,8,13,-9,1,3,-9,13,3,0,0,1,10,0,-7,-7,-7,1,11,-8,2.5,8
15894,0,Public,Suburb,South,Female,0,6,8,1,1,2,100000,12,3,0,0,1,6,1,2,0,1,1,10,6,3,5
15895,0,Private,City,West,Male,0,5,8,1,1,2,-9,13,3,0,0,0,-7,0,-7,-7,-7,1,4,6,-8,8
15896,-8,Public,Rural,South,Male,0,8,2,2,3,1,30000,7,3,0,1,1,4,0,-7,-7,-7,3,12,-8,2,6
15897,-8,Public,Suburb,Northeast,Female,0,6,6,2,1,1,-7,3,3,0,0,0,-7,0,-7,-7,-7,1,4,-8,3,6
15898,1,Private,City,South,Male,0,7,10,1,1,3,35000,5,2,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,3.5,8
15899,1,Public,Suburb,Midwest,Female,0,3,13,3,1,3,10000,10,2,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,1,3
15900,-8,Private,Town,West,Female,0,8,13,2,1,3,-9,1,4,0,0,0,-7,1,1,-9,-9,1,4,-8,3,5
15901,-8,Private,City,Midwest,Male,0,6,8,1,1,2,-7,3,2,0,0,0,-7,0,-7,-7,-7,1,4,-8,3.5,-9
15902,-8,Public,City,Midwest,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,4
15903,-8,Public,Suburb,Midwest,Female,0,7,12,1,1,1,100000,1,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,-8,2.5,2
15904,0,Public,City,South,Female,1,5,7,3,1,1,-7,7,2,0,0,0,-7,-8,-8,-8,-8,-8,-8,2,3,6
15905,0,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,3,5
15906,0,Public,Suburb,South,Female,1,7,12,2,2,2,40000,13,2,1,1,1,50,0,-7,-7,-7,-7,5,2,-8,8
15907,0,Public,City,Midwest,Female,0,6,10,1,1,3,-9,4,1,0,1,0,-7,0,-7,-7,-7,1,4,2,3.5,3
15908,0,Public,Suburb,South,Female,0,5,8,2,1,1,75000,9,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,3,2.5,8
15910,0,Public,Town,Northeast,Female,5,7,4,3,1,3,-7,6,3,0,0,1,5,-8,-8,-8,-8,-8,-8,5,2.5,8
15911,1,Public,Suburb,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1.5,6
15912,0,Public,Rural,South,Male,1,7,13,3,2,1,200000,5,2,0,1,0,-7,0,-7,-7,-7,3,4,3,2.5,5
15913,0,Public,Rural,South,Female,0,6,8,1,1,3,-7,3,3,0,0,0,-7,1,2,1,1,1,4,2,-8,2
15914,-8,Public,City,Northeast,Female,0,5,9,1,1,3,-7,7,2,0,-7,0,-7,-8,-8,-8,-8,-8,-8,-8,2.5,6
15915,0,Public,Town,South,Male,0,5,8,2,1,3,-9,4,2,0,0,0,-7,1,2,1,1,1,1,3,3.5,8
15916,-8,Public,Suburb,West,Female,0,8,13,2,1,3,-7,7,3,0,0,0,-7,0,-7,-7,-7,1,4,-8,3,2
15917,1,Public,Rural,South,Male,0,6,8,2,1,-7,-7,6,3,1,0,0,-7,0,-7,-7,-7,1,5,1,2.5,3
15918,-8,Public,Rural,Northeast,Male,1,5,13,3,2,3,50000,3,2,0,1,0,-7,0,-7,-7,-7,-7,4,-8,1,8
15919,0,Public,Town,South,Male,1,8,13,2,3,3,-9,13,2,0,0,1,5,0,-7,-7,-7,1,4,2,2.5,8
15920,0,Public,City,West,Female,0,7,10,1,1,1,55000,7,3,0,0,1,5,1,1,1,1,1,10,6,4,6
15921,0,Public,Suburb,Northeast,Female,0,6,8,2,1,1,70000,2,2,0,-7,1,24,1,1,0,0,1,1,3,3.5,8
15922,1,Public,City,Midwest,Female,0,7,12,1,1,3,250000,3,3,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,3,8
15923,1,Public,City,South,Male,1,8,13,-9,3,2,-7,6,2,0,0,1,3,0,-7,-7,-7,-7,10,1,0.5,3
15924,-8,Public,Town,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,1,-8,1,7
15925,-8,Public,Rural,South,Female,2,8,4,3,1,3,-9,9,4,0,-7,0,-7,1,3,-7,-7,3,10,-8,2.5,5
15926,0,Public,City,West,Female,0,6,8,2,1,3,-9,13,3,1,0,0,-7,1,2,-9,-9,1,-9,5,3,8
15927,-8,Public,City,West,Female,0,6,4,3,1,3,-7,13,3,0,0,1,16,0,-7,-7,-7,1,4,-8,2.5,8
15928,-8,Public,Rural,Midwest,Female,0,6,8,2,1,3,-7,4,3,0,0,1,25,-8,-8,-8,-8,-8,-8,-8,2,-9
15929,1,Public,Rural,Midwest,Male,0,4,6,3,1,3,100000,4,1,0,0,0,-7,-8,-8,-8,-8,-8,-8,1,2.5,8
15930,-8,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,8
15931,0,Public,Suburb,South,Female,0,8,4,1,1,3,25000,4,3,0,1,1,16,0,-7,-7,-7,1,4,4,2,8
15932,-8,Public,Rural,South,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,-7,4,-8,-8,3
15934,0,Public,Rural,Northeast,Female,0,6,10,1,1,3,50000,6,2,0,0,1,18,0,-7,-7,-7,1,4,2,3.5,8
15935,0,Public,Rural,Midwest,Male,1,2,2,4,3,-7,20000,13,4,0,0,1,20,0,-7,-7,-7,1,4,3,2.5,8
15936,1,Private,City,Midwest,Female,1,7,8,2,1,2,100000,6,3,0,0,0,-7,0,-7,-7,-7,2,10,1,2.5,5
15937,1,Public,Rural,Northeast,Female,1,7,12,1,1,1,75000,3,2,0,-7,1,12,1,1,1,0,1,10,1,4,8
15938,0,Public,City,South,Male,0,7,8,2,1,3,-7,11,2,0,0,1,2,1,2,0,0,3,5,5,2.5,8
15939,0,Public,Rural,South,Female,1,6,10,1,1,1,-9,11,3,0,0,0,-7,0,-7,-7,-7,2,1,2,2,8
15940,-8,Public,Rural,South,Male,0,7,12,1,1,3,250000,3,4,0,-7,0,-7,-4,-4,-4,-4,-4,-4,-8,3,8
15941,1,Public,City,South,Male,1,3,5,2,2,3,-7,11,2,1,0,1,8,0,-7,-7,-7,-7,10,1,1.5,5
15942,0,Public,Suburb,Midwest,Female,0,7,10,1,1,3,85000,6,4,0,-7,0,-7,1,2,1,0,1,10,11,4,8
15943,0,Public,Rural,Midwest,Male,2,5,8,2,1,1,30000,5,3,0,1,1,20,-8,-8,-8,-8,-8,-8,3,2.5,3
15944,-8,Public,Suburb,Northeast,Female,0,7,12,1,1,3,70000,1,4,1,0,1,-9,-4,-4,-4,-4,-4,-4,-8,3.5,-9
15945,0,Public,Rural,South,Female,0,2,2,3,1,1,-9,13,2,0,0,1,-9,-8,-8,-8,-8,-8,-8,3,2,8
15946,0,Private,Town,South,Male,0,6,10,1,1,2,100000,6,3,0,-7,0,-7,1,1,1,1,2,4,9,4,8
15947,0,Public,Suburb,Midwest,Male,1,6,9,1,1,1,-7,10,2,0,0,1,8,1,2,1,0,1,4,5,3.5,8
15948,0,Private,Suburb,Northeast,Other or Not Defined,0,6,10,1,3,3,-9,5,2,0,-7,0,-7,1,1,1,0,1,4,4,2.5,8
15949,0,Public,Rural,Midwest,Male,1,8,4,3,1,2,-7,7,3,0,0,1,30,0,-7,-7,-7,3,4,5,3,8
15951,0,Public,Suburb,South,Male,0,6,10,2,1,2,-7,11,3,0,0,0,-7,1,2,0,0,1,4,13,-8,6
15952,1,Public,Rural,South,Female,0,7,12,1,1,1,75000,1,3,0,0,1,30,0,-7,-7,-7,-7,4,2,1,8
15953,0,Public,City,West,Male,0,5,8,2,1,3,100000,6,3,0,0,0,-7,0,-7,-7,-7,2,11,2,3,2
15954,0,Public,Rural,Midwest,Male,0,5,8,2,1,3,30000,13,3,0,-7,1,23,1,2,0,0,2,11,3,1.5,8
15955,0,Public,Town,South,Female,0,7,12,1,1,3,150000,7,3,0,0,0,-7,-4,-4,-4,-4,-4,-4,3,3,8
15956,0,Public,City,Midwest,Female,0,7,10,2,1,3,-7,6,4,1,0,0,-7,1,1,1,1,1,10,13,4,2
15957,0,Public,Rural,South,Female,1,6,10,1,1,1,45000,7,4,0,0,1,15,1,1,1,1,2,10,7,3,8
15958,0,Public,Rural,South,Male,0,6,8,2,2,2,100000,13,4,0,0,0,-7,1,1,0,0,1,4,13,4,8
15959,1,Public,City,Midwest,Female,0,6,8,1,1,1,-9,1,1,1,-7,0,-7,1,1,1,0,1,11,1,3.5,3
15960,0,Public,Rural,South,Male,1,5,8,2,1,1,40000,7,3,0,0,1,6,0,-7,-7,-7,1,4,3,3.5,8
15961,-8,Public,Suburb,West,Other or Not Defined,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7,-7,-7,1,1,-8,2,6
15962,0,Public,Rural,Northeast,Female,1,7,8,-9,1,1,65000,13,2,0,0,1,35,0,-7,-7,-7,1,4,2,3,8
15963,1,Public,Rural,South,Female,1,6,12,2,1,3,100000,11,4,0,0,0,-7,1,1,1,0,1,4,1,1.5,3
15964,1,Public,Town,South,Male,2,5,4,2,3,2,400000,6,2,0,1,1,30,0,-7,-7,-7,-7,10,2,1.5,8
15965,0,Public,Suburb,South,Female,0,5,8,1,1,2,40000,1,3,0,0,1,20,0,-7,-7,-7,2,10,4,-8,8
15966,1,Public,Rural,Midwest,Male,1,8,2,3,1,-7,-9,7,3,0,0,1,20,0,-7,-7,-7,2,3,2,1.5,5
15967,-8,Private,City,Midwest,Female,0,5,8,2,1,3,-9,1,4,0,0,1,18,1,2,0,0,1,10,-8,3,-9
15968,-8,Public,Town,South,Female,1,7,2,3,3,2,-7,12,1,0,-7,0,-7,-8,-8,-8,-8,-8,-8,-8,-8,8
15969,1,Public,Rural,South,Male,0,4,4,3,3,1,70000,2,3,0,0,1,14,0,-7,-7,-7,1,4,2,2.5,8
15970,0,Public,Rural,Northeast,Male,0,6,8,2,1,3,-7,5,4,0,-7,1,6,1,2,1,1,2,10,3,4,8
15971,0,Public,Suburb,South,Male,0,6,8,1,1,2,150000,13,3,0,-7,1,14,1,1,1,0,1,4,2,3.5,8
15972,0,Private,City,Midwest,Female,0,6,10,1,1,3,-9,6,3,0,0,0,-7,0,-7,-7,-7,1,10,3,3.5,3
15973,0,Public,Suburb,Northeast,Female,0,7,2,3,1,1,5000,1,3,1,0,0,-7,0,-7,-7,-7,1,4,2,1.5,6
15974,0,Public,Rural,Midwest,Male,0,2,2,3,3,2,-9,13,3,0,0,1,24,0,-7,-7,-7,1,4,4,2.5,8
15975,-8,Public,Suburb,South,Male,0,5,4,2,1,3,-7,7,3,0,-7,0,-7,-8,-8,-8,-8,-8,-8,-8,1.5,2
15976,-8,Public,Rural,South,Male,3,7,2,3,2,2,50000,3,3,0,0,0,-7,0,-7,-7,-7,-7,6,-8,2,-9
